Treatment,Temperature,CO2,Tray,Number,Full_ID,Genotype,Population,Elevation,Transplant_Date,OD_transplant,Date_first_death_observed,Status,Lifetime_Flowered,Lifetime_Fruited,Overwinter_survival,Season_survival,Pre_Vern_Flowered,Post_Vern_Flowered,Failed_silique_number,Mature_silique_number,Mature_length_siliques,total_silique_number,total_length_siliques
T3,Low,Low,3,233,T3_3_233,212_7,212,3131,8/29/21,241,53,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,234,T3_3_234,207_14B,207,3218.6,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,235,T3_3_235,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,3,9,453.4,9,453.4
T3,Low,Low,3,236,T3_3_236,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,238,T3_3_238,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,0,25,998.3,25,998.3
T3,Low,Low,3,239,T3_3_239,257_2,257,2754.1728,8/16/21,228,45,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,240,T3_3_240,151_3,151,2975,8/23/21,235,3,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,241,T3_3_241,304_19A,304,3673,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,243,T3_3_243,283_22,283,2890,8/16/21,228,163,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,244,T3_3_244,91_2,91,2910,9/17/21,260,342,0,1,1,1,1,0,1,0,7,415,7,415
T3,Low,Low,3,246,T3_3_246,102_5,102,3072,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,247,T3_3_247,91_2,91,2910,9/17/21,260,342,0,1,1,1,1,0,1,0,12,487.8,12,487.8
T3,Low,Low,3,248,T3_3_248,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,1,0,2,27.9,2,27.9
T3,Low,Low,3,249,T3_3_249,68_1,68,2904,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,251,T3_3_251,255_28,255,3341.67,8/16/21,228,374,0,1,1,1,1,1,1,0,17,726.8,17,726.8
T3,Low,Low,3,252,T3_3_252,267_12,267,2498.61,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,253,T3_3_253,273_18C,273,2710,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,254,T3_3_254,199_1,199,3502,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,255,T3_3_255,86_2,86,2880,8/19/21,231,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,256,T3_3_256,194_2,194,3108,8/16/21,228,24,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,257,T3_3_257,255_28,255,3341.67,9/17/21,260,342,0,1,1,1,1,0,1,0,7,386.5,7,386.5
T3,Low,Low,3,258,T3_3_258,162_2,162,3055,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,259,T3_3_259,210_3,210,3161.3,9/17/21,260,342,0,1,1,1,1,0,1,0,3,170.8,3,170.8
T3,Low,Low,3,260,T3_3_260,158_2,158,3004,8/23/21,235,3,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,263,T3_3_263,210_3,210,3161.3,9/17/21,260,342,0,1,1,1,1,0,1,0,6,256.4,6,256.4
T3,Low,Low,3,264,T3_3_264,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,0,1,0,8,284.4,8,284.4
T3,Low,Low,3,265,T3_3_265,259_19C,259,2759.964,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,266,T3_3_266,188_2,188,3126,8/16/21,228,17,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,268,T3_3_268,98_7,98,3011,9/15/21,258,119,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,269,T3_3_269,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,0,1,0,8,230.4,8,230.4
T3,Low,Low,3,270,T3_3_270,56_3,56,3132,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,271,T3_3_271,212_7,212,3131,8/29/21,241,361,0,1,1,1,1,0,1,1,18,400.2,18,400.2
T3,Low,Low,3,272,T3_3_272,257_2,257,2754.1728,8/16/21,228,374,0,1,1,1,1,0,1,0,8,550.7,8,550.7
T3,Low,Low,3,274,T3_3_274,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,0,16,884.5,16,884.5
T3,Low,Low,3,278,T3_3_278,200_1,200,3447,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,280,T3_3_280,185_2,185,3411,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,281,T3_3_281,267_12,267,2498.61,9/23/21,266,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,283,T3_3_283,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,1,0,6,326.6,6,326.6
T3,Low,Low,3,284,T3_3_284,56_3,56,3132,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,285,T3_3_285,91_2,91,2910,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,286,T3_3_286,188_2,188,3126,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,288,T3_3_288,68_1,68,2904,9/17/21,260,342,0,1,1,1,1,0,1,0,2,129.4,2,129.4
T3,Low,Low,3,291,T3_3_291,253_9,253,3460,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,3,292,T3_3_292,201_2,201,3352,8/16/21,228,17,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,295,T3_4_295,303_8,303,3570,8/23/21,235,367,0,1,1,1,1,0,1,0,2,60.5,2,60.5
T3,Low,Low,4,297,T3_4_297,269_15,269,2800,8/16/21,228,374,0,1,1,1,1,1,1,0,20,748.2,20,748.2
T3,Low,Low,4,298,T3_4_298,255_28,255,3341.67,8/16/21,228,374,0,1,1,1,1,1,1,0,18,741.8,18,741.8
T3,Low,Low,4,299,T3_4_299,194_2,194,3108,8/16/21,228,374,0,1,1,1,1,0,1,0,12,589.6,12,589.6
T3,Low,Low,4,300,T3_4_300,91_2,91,2910,9/17/21,260,342,0,1,1,1,1,0,1,0,11,420.7,11,420.7
T3,Low,Low,4,301,T3_4_301,283_22,283,2890,8/19/21,231,371,0,1,1,1,1,0,1,0,8,377.8,8,377.8
T3,Low,Low,4,302,T3_4_302,102_5,102,3072,8/16/21,228,374,0,1,1,1,1,1,1,0,22,779,22,779
T3,Low,Low,4,303,T3_4_303,48_2,48,2951,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,304,T3_4_304,259_19C,259,2759.964,9/17/21,260,61,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,305,T3_4_305,201_2,201,3352,8/16/21,228,24,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,307,T3_4_307,273_18C,273,2710,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,308,T3_4_308,49_2,49,2935,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,311,T3_4_311,185_2,185,3411,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,312,T3_4_312,273_18C,273,2710,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,313,T3_4_313,253_9,253,3460,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,314,T3_4_314,303_8,303,3570,8/23/21,235,367,0,1,1,1,1,0,1,0,8,375.7,8,375.7
T3,Low,Low,4,315,T3_4_315,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,0,13,522.3,13,522.3
T3,Low,Low,4,316,T3_4_316,86_2,86,2880,8/19/21,231,371,0,1,1,1,1,0,1,0,3,165.1,3,165.1
T3,Low,Low,4,317,T3_4_317,158_2,158,3004,8/23/21,235,38,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,318,T3_4_318,201_2,201,3352,8/16/21,228,374,0,1,1,1,1,0,1,6,23,557.2,23,557.2
T3,Low,Low,4,319,T3_4_319,188_2,188,3126,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,320,T3_4_320,213_1,213,2789.81,8/16/21,228,374,0,1,1,1,1,0,1,0,5,218.9,5,218.9
T3,Low,Low,4,321,T3_4_321,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,2,64,3032.15,64,3032.15
T3,Low,Low,4,322,T3_4_322,91_2,91,2910,9/17/21,260,342,0,1,1,1,1,0,1,0,5,212.8,5,212.8
T3,Low,Low,4,323,T3_4_323,328_2,328,3660,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,324,T3_4_324,283_11,283,2890,9/17/21,260,342,0,1,1,1,1,0,1,0,5,274.4,5,274.4
T3,Low,Low,4,325,T3_4_325,194_2,194,3108,8/18/21,230,372,0,1,1,1,1,0,1,0,8,476.4,8,476.4
T3,Low,Low,4,326,T3_4_326,194_2,194,3108,8/18/21,230,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,327,T3_4_327,257_2,257,2754.1728,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,330,T3_4_330,185_2,185,3411,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,331,T3_4_331,273_18C,273,2710,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,332,T3_4_332,49_2,49,2935,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,336,T3_4_336,154_5,154,2992,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,337,T3_4_337,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,12,518.4,12,518.4
T3,Low,Low,4,338,T3_4_338,199_1,199,3502,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,342,T3_4_342,207_14B,207,3218.6,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,343,T3_4_343,283_22,283,2890,8/16/21,228,374,0,1,1,1,1,0,1,0,9,310.5,9,310.5
T3,Low,Low,4,346,T3_4_346,304_19A,304,3673,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,347,T3_4_347,303_8,303,3570,8/23/21,235,367,0,1,1,1,1,0,1,0,10,365.7,10,365.7
T3,Low,Low,4,350,T3_4_350,49_2,49,2935,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,354,T3_4_354,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,356,T3_4_356,56_3,56,3132,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,357,T3_4_357,201_2,201,3352,8/16/21,228,45,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,358,T3_4_358,213_1,213,2789.81,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,359,T3_4_359,210_3,210,3161.3,9/17/21,260,342,0,1,1,1,1,0,1,0,5,274.5,5,274.5
T3,Low,Low,4,366,T3_4_366,157_3,157,3004,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,367,T3_4_367,262_3,262,2717.292,9/17/21,260,342,0,1,1,1,1,0,1,0,6,162,6,162
T3,Low,Low,4,368,T3_4_368,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,1,1,0,13,648.26,13,648.26
T3,Low,Low,4,369,T3_4_369,48_2,48,2951,8/23/21,235,38,1,0,1,0,0,0,0,0,7,344.2,7,344.2
T3,Low,Low,4,370,T3_4_370,209_5,209,2721.21,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,373,T3_4_373,157_3,157,3004,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,374,T3_4_374,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,0,15,886.8,15,886.8
T3,Low,Low,4,375,T3_4_375,283_11,283,2890,9/27/21,270,332,0,1,1,1,1,0,1,1,6,348.3,6,348.3
T3,Low,Low,4,376,T3_4_376,209_5,209,2721.21,9/17/21,260,342,0,1,1,1,1,0,1,0,12,636.2,12,636.2
T3,Low,Low,4,377,T3_4_377,262_3,262,2717.292,9/17/21,260,342,0,1,1,1,1,0,1,0,10,238,10,238
T3,Low,Low,4,380,T3_4_380,283_11,283,2890,9/27/21,270,332,0,1,1,1,1,0,1,0,5,285.8,5,285.8
T3,Low,Low,4,381,T3_4_381,207_14B,207,3218.6,9/17/21,260,27,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,382,T3_4_382,107_4,107,3091,8/16/21,228,163,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,383,T3_4_383,151_3,151,2975,8/23/21,235,3,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,384,T3_4_384,162_2,162,3055,9/17/21,260,210,1,0,0,1,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,387,T3_4_387,273_18C,273,2710,9/15/21,258,106,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,388,T3_4_388,304_19A,304,3673,8/23/21,235,367,0,1,1,1,1,0,1,0,7,190.7,7,190.7
T3,Low,Low,4,389,T3_4_389,91_2,91,2910,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,4,392,T3_4_392,151_3,151,2975,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,393,T3_5_393,48_2,48,2951,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,394,T3_5_394,255_28,255,3341.67,8/16/21,228,374,0,1,1,1,1,0,1,0,14,473.5,14,473.5
T3,Low,Low,5,397,T3_5_397,162_2,162,3055,9/17/21,260,342,0,1,1,1,1,0,1,0,5,268.7,5,268.7
T3,Low,Low,5,398,T3_5_398,262_3,262,2717.292,9/17/21,260,20,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,401,T3_5_401,107_4,107,3091,8/16/21,228,374,0,1,1,1,1,1,1,0,12,593.1,12,593.1
T3,Low,Low,5,404,T3_5_404,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,409,T3_5_409,48_2,48,2951,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,412,T3_5_412,185_2,185,3411,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,413,T3_5_413,201_2,201,3352,8/16/21,228,17,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,414,T3_5_414,283_22,283,2890,8/16/21,228,374,0,1,1,1,1,1,1,0,15,798.9,15,798.9
T3,Low,Low,5,415,T3_5_415,214_7,214,2693.59,9/17/21,260,61,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,418,T3_5_418,154_5,154,2992,9/17/21,260,342,0,1,1,1,1,0,1,0,17,559.8,17,559.8
T3,Low,Low,5,421,T3_5_421,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,0,17,764,17,764
T3,Low,Low,5,423,T3_5_423,214_7,214,2693.59,9/17/21,260,342,0,1,1,1,1,0,1,0,8,537.4,8,537.4
T3,Low,Low,5,424,T3_5_424,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,426,T3_5_426,269_15,269,2800,8/16/21,228,374,0,1,1,1,1,1,1,0,7,187.3,7,187.3
T3,Low,Low,5,428,T3_5_428,303_8,303,3570,8/23/21,235,367,0,1,1,1,1,0,1,0,2,52.2,2,52.2
T3,Low,Low,5,429,T3_5_429,213_1,213,2789.81,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,430,T3_5_430,209_5,209,2721.21,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,431,T3_5_431,269_15,269,2800,8/16/21,228,374,0,1,1,1,1,1,1,0,16,571.2,16,571.2
T3,Low,Low,5,432,T3_5_432,98_7,98,3011,8/19/21,231,371,0,0,0,1,1,0,0,NA,NA,NA,0,0
T3,Low,Low,5,435,T3_5_435,255_28,255,3341.67,8/23/21,235,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,437,T3_5_437,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,8,376.9,8,376.9
T3,Low,Low,5,438,T3_5_438,283_22,283,2890,8/16/21,228,374,0,1,1,1,1,1,1,0,11,383.8,11,383.8
T3,Low,Low,5,439,T3_5_439,98_7,98,3011,9/15/21,258,344,0,1,1,1,1,0,1,0,7,416,7,416
T3,Low,Low,5,441,T3_5_441,259_19C,259,2759.964,9/23/21,266,336,0,1,1,1,1,0,1,0,3,131.7,3,131.7
T3,Low,Low,5,443,T3_5_443,269_15,269,2800,8/16/21,228,374,0,1,1,1,1,0,1,0,5,162.3,5,162.3
T3,Low,Low,5,444,T3_5_444,91_2,91,2910,9/17/21,260,342,0,1,1,1,1,0,1,0,5,297.3,5,297.3
T3,Low,Low,5,445,T3_5_445,86_2,86,2880,8/19/21,231,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,446,T3_5_446,250_16,250,3133,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,450,T3_5_450,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,1,37,1512.4,37,1512.4
T3,Low,Low,5,453,T3_5_453,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,6,324.9,6,324.9
T3,Low,Low,5,457,T3_5_457,214_7,214,2693.59,9/17/21,260,342,0,1,1,1,1,0,1,0,6,420.4,6,420.4
T3,Low,Low,5,458,T3_5_458,162_2,162,3055,9/17/21,260,342,0,1,1,1,1,0,1,0,6,327.34,6,327.34
T3,Low,Low,5,462,T3_5_462,98_7,98,3011,8/19/21,231,371,0,1,1,1,1,0,1,1,5,127.1,5,127.1
T3,Low,Low,5,464,T3_5_464,49_2,49,2935,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,466,T3_5_466,283_22,283,2890,8/19/21,231,371,0,1,1,1,1,0,1,0,6,344.7,6,344.7
T3,Low,Low,5,467,T3_5_467,86_2,86,2880,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,470,T3_5_470,207_14B,207,3218.6,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,471,T3_5_471,162_2,162,3055,9/17/21,260,342,0,1,1,1,1,0,1,0,4,208,4,208
T3,Low,Low,5,472,T3_5_472,304_19A,304,3673,8/23/21,235,86,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,473,T3_5_473,154_5,154,2992,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,476,T3_5_476,49_2,49,2935,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,477,T3_5_477,273_18C,273,2710,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,5,479,T3_5_479,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,12,612.9,12,612.9
T3,Low,Low,5,485,T3_5_485,270_10,270,2553,8/29/21,241,361,0,1,1,1,1,0,1,0,6,186.8,6,186.8
T3,Low,Low,5,490,T3_5_490,255_28,255,3341.67,9/17/21,260,342,0,1,1,1,1,0,1,0,4,203.1,4,203.1
T3,Low,Low,6,492,T3_6_492,98_7,98,3011,9/15/21,258,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,493,T3_6_493,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,6,284.8,6,284.8
T3,Low,Low,6,496,T3_6_496,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,5,220.5,5,220.5
T3,Low,Low,6,497,T3_6_497,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,1,0,4,244.37,4,244.37
T3,Low,Low,6,498,T3_6_498,304_19A,304,3673,8/29/21,241,361,0,0,0,1,1,0,0,NA,NA,NA,0,0
T3,Low,Low,6,499,T3_6_499,255_28,255,3341.67,9/17/21,260,342,0,1,1,1,1,0,1,0,3,169.3,3,169.3
T3,Low,Low,6,500,T3_6_500,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,1,34,1362.31,34,1362.31
T3,Low,Low,6,501,T3_6_501,91_2,91,2910,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,502,T3_6_502,210_3,210,3161.3,9/17/21,260,342,0,1,1,1,1,0,1,0,5,352.9,5,352.9
T3,Low,Low,6,504,T3_6_504,102_5,102,3072,8/16/21,228,374,0,1,1,1,1,0,1,1,24,845,24,845
T3,Low,Low,6,505,T3_6_505,213_1,213,2789.81,8/16/21,228,374,0,1,1,1,1,0,1,0,20,1223,20,1223
T3,Low,Low,6,506,T3_6_506,188_2,188,3126,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,507,T3_6_507,86_2,86,2880,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,508,T3_6_508,255_28,255,3341.67,8/23/21,235,367,0,1,1,1,1,0,1,0,19,755.24,19,755.24
T3,Low,Low,6,510,T3_6_510,102_5,102,3072,8/16/21,228,374,0,1,1,1,1,0,1,1,8,322.6,8,322.6
T3,Low,Low,6,511,T3_6_511,49_2,49,2935,8/23/21,235,3,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,514,T3_6_514,214_7,214,2693.59,9/17/21,260,342,0,1,1,1,1,0,1,0,5,339.7,5,339.7
T3,Low,Low,6,515,T3_6_515,253_9,253,3460,8/23/21,235,367,0,1,1,1,1,1,1,0,33,1529,33,1529
T3,Low,Low,6,517,T3_6_517,304_19A,304,3673,8/29/21,241,361,0,1,1,1,1,0,1,0,7,104,7,104
T3,Low,Low,6,520,T3_6_520,157_3,157,3004,9/17/21,260,342,0,1,1,1,1,0,0,0,8,528,8,528
T3,Low,Low,6,522,T3_6_522,257_2,257,2754.1728,8/16/21,228,374,0,1,1,1,1,0,1,0,8,513.8,8,513.8
T3,Low,Low,6,523,T3_6_523,49_2,49,2935,8/29/21,241,94,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,526,T3_6_526,211_13A,211,3121.58,8/16/21,228,374,0,1,1,1,1,0,1,0,10,552.1,10,552.1
T3,Low,Low,6,536,T3_6_536,107_4,107,3091,8/23/21,235,269,1,0,0,1,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,537,T3_6_537,154_5,154,2992,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,539,T3_6_539,66_4,66,2940,8/16/21,228,374,0,1,1,1,1,0,1,0,7,361.1,7,361.1
T3,Low,Low,6,541,T3_6_541,283_22,283,2890,8/19/21,231,371,0,1,1,1,1,0,1,0,7,291.6,7,291.6
T3,Low,Low,6,542,T3_6_542,255_28,255,3341.67,8/23/21,235,367,0,1,1,1,1,1,1,1,19,546,19,546
T3,Low,Low,6,543,T3_6_543,201_2,201,3352,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,544,T3_6_544,188_2,188,3126,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,545,T3_6_545,214_7,214,2693.59,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,546,T3_6_546,107_4,107,3091,8/23/21,235,367,0,1,1,1,1,0,1,0,5,224,5,224
T3,Low,Low,6,549,T3_6_549,328_2,328,3660,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,551,T3_6_551,262_3,262,2717.292,9/17/21,260,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T3,Low,Low,6,557,T3_6_557,188_2,188,3126,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,558,T3_6_558,328_2,328,3660,8/16/21,228,374,0,1,1,1,1,1,1,0,37,1494.57,37,1494.57
T3,Low,Low,6,559,T3_6_559,253_9,253,3460,8/29/21,241,361,0,1,1,1,1,0,1,0,19,586.6,19,586.6
T3,Low,Low,6,561,T3_6_561,98_7,98,3011,9/15/21,258,15,1,0,1,0,0,0,0,0,3,142,3,142
T3,Low,Low,6,562,T3_6_562,199_1,199,3502,9/17/21,260,342,0,1,0,1,1,0,1,0,NA,NA,0,0
T3,Low,Low,6,563,T3_6_563,250_16,250,3133,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,564,T3_6_564,255_28,255,3341.67,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,569,T3_6_569,304_19A,304,3673,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,571,T3_6_571,213_1,213,2789.81,8/16/21,228,10,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,573,T3_6_573,303_8,303,3570,8/23/21,235,367,0,1,1,1,1,0,1,0,5,255,5,255
T3,Low,Low,6,575,T3_6_575,162_2,162,3055,9/17/21,260,34,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,577,T3_6_577,273_18C,273,2710,9/15/21,258,302,1,1,1,1,0,0,1,0,6,265.3,6,265.3
T3,Low,Low,6,579,T3_6_579,257_2,257,2754.1728,8/16/21,228,374,0,1,1,1,1,0,1,0,6,327.1,6,327.1
T3,Low,Low,6,580,T3_6_580,262_3,262,2717.292,9/17/21,260,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T3,Low,Low,6,581,T3_6_581,210_3,210,3161.3,9/17/21,260,342,0,1,1,1,1,0,1,0,3,134.5,3,134.5
T3,Low,Low,6,586,T3_6_586,257_2,257,2754.1728,8/16/21,228,374,0,1,1,1,1,0,1,0,12,777.7,12,777.7
T3,Low,Low,6,587,T3_6_587,304_19A,304,3673,8/29/21,241,361,0,1,1,1,1,0,1,1,8,225.4,8,225.4
